Fecha;Origen;Destino;Viajes
24-03-2020;San Joaquin;Macul;270
24-03-2020;San Joaquin;Maipu;238
24-03-2020;San Joaquin;Nunoa;402
24-03-2020;San Joaquin;Pedro Aguirre Cerda;179
24-03-2020;San Joaquin;Penalolen;137
24-03-2020;San Joaquin;Providencia;685
24-03-2020;San Joaquin;Pudahuel;273
24-03-2020;San Joaquin;Puente Alto;794
24-03-2020;San Joaquin;Quilicura;199
24-03-2020;San Joaquin;Quinta Normal;155
24-03-2020;San Joaquin;Recoleta;313
24-03-2020;San Joaquin;Renca;84
24-03-2020;San Joaquin;San Bernardo;146
24-03-2020;San Joaquin;San Joaquin;699
24-03-2020;San Joaquin;San Miguel;463
24-03-2020;San Joaquin;San Ramon;108
24-03-2020;San Joaquin;Santiago;2271
24-03-2020;San Joaquin;Vitacura;60
24-03-2020;San Miguel;Cerrillos;249
24-03-2020;San Miguel;Cerro Navia;114
24-03-2020;San Miguel;Conchali;202
24-03-2020;San Miguel;El Bosque;379
24-03-2020;San Miguel;Estacion Central;628
24-03-2020;San Miguel;Huechuraba;95
24-03-2020;San Miguel;Independencia;276
24-03-2020;San Miguel;La Cisterna;1563
24-03-2020;San Miguel;La Florida;546
24-03-2020;San Miguel;La Granja;147
24-03-2020;San Miguel;La Pintana;358
24-03-2020;San Miguel;La Reina;114
24-03-2020;San Miguel;Las Condes;773
24-03-2020;San Miguel;Lo Barnechea;48
24-03-2020;San Miguel;Lo Espejo;364
24-03-2020;San Miguel;Lo Prado;440
24-03-2020;San Miguel;Macul;216
24-03-2020;San Miguel;Maipu;345
24-03-2020;San Miguel;Nunoa;557
24-03-2020;San Miguel;Pedro Aguirre Cerda;670
24-03-2020;San Miguel;Penalolen;211
24-03-2020;San Miguel;Providencia;1264
24-03-2020;San Miguel;Pudahuel;308
24-03-2020;San Miguel;Puente Alto;510
24-03-2020;San Miguel;Quilicura;305
24-03-2020;San Miguel;Quinta Normal;190
24-03-2020;San Miguel;Recoleta;939
24-03-2020;San Miguel;Renca;126
24-03-2020;San Miguel;San Bernardo;328
24-03-2020;San Miguel;San Joaquin;330
24-03-2020;San Miguel;San Miguel;2175
24-03-2020;San Miguel;San Ramon;400
24-03-2020;San Miguel;Santiago;4365
24-03-2020;San Miguel;Vitacura;83
24-03-2020;San Ramon;Cerrillos;37
24-03-2020;San Ramon;Cerro Navia;21
24-03-2020;San Ramon;Conchali;55
24-03-2020;San Ramon;El Bosque;120
24-03-2020;San Ramon;Estacion Central;248
24-03-2020;San Ramon;Huechuraba;40
24-03-2020;San Ramon;Independencia;73
24-03-2020;San Ramon;La Cisterna;938
24-03-2020;San Ramon;La Florida;582
24-03-2020;San Ramon;La Granja;282
24-03-2020;San Ramon;La Pintana;400
24-03-2020;San Ramon;La Reina;119
24-03-2020;San Ramon;Las Condes;536
24-03-2020;San Ramon;Lo Barnechea;32
24-03-2020;San Ramon;Lo Espejo;34
24-03-2020;San Ramon;Lo Prado;107
24-03-2020;San Ramon;Macul;76
24-03-2020;San Ramon;Maipu;61
24-03-2020;San Ramon;Nunoa;345
24-03-2020;San Ramon;Pedro Aguirre Cerda;53
24-03-2020;San Ramon;Penalolen;263
24-03-2020;San Ramon;Providencia;797
24-03-2020;San Ramon;Pudahuel;76
24-03-2020;San Ramon;Puente Alto;315
24-03-2020;San Ramon;Quilicura;98
24-03-2020;San Ramon;Quinta Normal;64
24-03-2020;San Ramon;Recoleta;259
24-03-2020;San Ramon;Renca;30
24-03-2020;San Ramon;San Bernardo;85
24-03-2020;San Ramon;San Joaquin;99
24-03-2020;San Ramon;San Miguel;414
24-03-2020;San Ramon;San Ramon;608
24-03-2020;San Ramon;Santiago;1288
24-03-2020;San Ramon;Vitacura;43
24-03-2020;Santiago;Cerrillos;1437
24-03-2020;Santiago;Cerro Navia;2747
24-03-2020;Santiago;Conchali;2842
24-03-2020;Santiago;El Bosque;1237
24-03-2020;Santiago;Estacion Central;7254
24-03-2020;Santiago;Huechuraba;678
24-03-2020;Santiago;Independencia;2993
24-03-2020;Santiago;La Cisterna;4273
24-03-2020;Santiago;La Florida;5423
24-03-2020;Santiago;La Granja;609
24-03-2020;Santiago;La Pintana;1013
24-03-2020;Santiago;La Reina;1644
24-03-2020;Santiago;Las Condes;7474
24-03-2020;Santiago;Lo Barnechea;601
24-03-2020;Santiago;Lo Espejo;1023
24-03-2020;Santiago;Lo Prado;6424
24-03-2020;Santiago;Macul;1345
24-03-2020;Santiago;Maipu;4776
24-03-2020;Santiago;Nunoa;6376
24-03-2020;Santiago;Pedro Aguirre Cerda;2035
24-03-2020;Santiago;Penalolen;2392
24-03-2020;Santiago;Providencia;8998
24-03-2020;Santiago;Pudahuel;4646
24-03-2020;Santiago;Puente Alto;4735
24-03-2020;Santiago;Quilicura;3979
24-03-2020;Santiago;Quinta Normal;3816
24-03-2020;Santiago;Recoleta;5679
24-03-2020;Santiago;Renca;1707
24-03-2020;Santiago;San Bernardo;2098
24-03-2020;Santiago;San Joaquin;1555
24-03-2020;Santiago;San Miguel;4454
24-03-2020;Santiago;San Ramon;1236
24-03-2020;Santiago;Santiago;23213
24-03-2020;Santiago;Vitacura;879
24-03-2020;Vitacura;Cerrillos;110
24-03-2020;Vitacura;Cerro Navia;328
24-03-2020;Vitacura;Conchali;166
24-03-2020;Vitacura;El Bosque;116
24-03-2020;Vitacura;Estacion Central;534
24-03-2020;Vitacura;Huechuraba;195
24-03-2020;Vitacura;Independencia;205
24-03-2020;Vitacura;La Cisterna;227
24-03-2020;Vitacura;La Florida;460
24-03-2020;Vitacura;La Granja;82
24-03-2020;Vitacura;La Pintana;148
24-03-2020;Vitacura;La Reina;79
24-03-2020;Vitacura;Las Condes;694
24-03-2020;Vitacura;Lo Barnechea;109
24-03-2020;Vitacura;Lo Espejo;81
24-03-2020;Vitacura;Lo Prado;352
24-03-2020;Vitacura;Macul;140
24-03-2020;Vitacura;Maipu;376
24-03-2020;Vitacura;Nunoa;256
24-03-2020;Vitacura;Pedro Aguirre Cerda;146
24-03-2020;Vitacura;Penalolen;322
24-03-2020;Vitacura;Providencia;430
24-03-2020;Vitacura;Pudahuel;258
24-03-2020;Vitacura;Puente Alto;684
24-03-2020;Vitacura;Quilicura;274
24-03-2020;Vitacura;Quinta Normal;253
24-03-2020;Vitacura;Recoleta;317
24-03-2020;Vitacura;Renca;130
24-03-2020;Vitacura;San Bernardo;126
24-03-2020;Vitacura;San Joaquin;70
24-03-2020;Vitacura;San Miguel;189
24-03-2020;Vitacura;San Ramon;126
24-03-2020;Vitacura;Santiago;1533
24-03-2020;Vitacura;Vitacura;498
25-03-2020;Cerrillos;Cerrillos;1403
25-03-2020;Cerrillos;Cerro Navia;46
25-03-2020;Cerrillos;Conchali;74
25-03-2020;Cerrillos;El Bosque;87
25-03-2020;Cerrillos;Estacion Central;792
25-03-2020;Cerrillos;Huechuraba;40
25-03-2020;Cerrillos;Independencia;133
25-03-2020;Cerrillos;La Cisterna;181
25-03-2020;Cerrillos;La Florida;215
25-03-2020;Cerrillos;La Granja;30
25-03-2020;Cerrillos;La Pintana;37
25-03-2020;Cerrillos;La Reina;111
25-03-2020;Cerrillos;Las Condes;554
25-03-2020;Cerrillos;Lo Barnechea;34
25-03-2020;Cerrillos;Lo Espejo;206
25-03-2020;Cerrillos;Lo Prado;50
25-03-2020;Cerrillos;Macul;116
25-03-2020;Cerrillos;Maipu;1678
25-03-2020;Cerrillos;Nunoa;621
25-03-2020;Cerrillos;Pedro Aguirre Cerda;176
25-03-2020;Cerrillos;Penalolen;107
25-03-2020;Cerrillos;Providencia;814
25-03-2020;Cerrillos;Pudahuel;91
25-03-2020;Cerrillos;Puente Alto;147
25-03-2020;Cerrillos;Quilicura;120
25-03-2020;Cerrillos;Quinta Normal;118
25-03-2020;Cerrillos;Recoleta;286
25-03-2020;Cerrillos;Renca;92
25-03-2020;Cerrillos;San Bernardo;162
25-03-2020;Cerrillos;San Joaquin;159
25-03-2020;Cerrillos;San Miguel;256
25-03-2020;Cerrillos;San Ramon;44
25-03-2020;Cerrillos;Santiago;1741
25-03-2020;Cerrillos;Vitacura;59
25-03-2020;Cerro Navia;Cerrillos;46
25-03-2020;Cerro Navia;Cerro Navia;1362
25-03-2020;Cerro Navia;Conchali;70
25-03-2020;Cerro Navia;El Bosque;36
25-03-2020;Cerro Navia;Estacion Central;425
25-03-2020;Cerro Navia;Huechuraba;48
25-03-2020;Cerro Navia;Independencia;88
25-03-2020;Cerro Navia;La Cisterna;222
25-03-2020;Cerro Navia;La Florida;263
25-03-2020;Cerro Navia;La Granja;9
25-03-2020;Cerro Navia;La Pintana;16
25-03-2020;Cerro Navia;La Reina;149
25-03-2020;Cerro Navia;Las Condes;848
25-03-2020;Cerro Navia;Lo Barnechea;88
25-03-2020;Cerro Navia;Lo Espejo;39
25-03-2020;Cerro Navia;Lo Prado;551
25-03-2020;Cerro Navia;Macul;139
25-03-2020;Cerro Navia;Maipu;305
25-03-2020;Cerro Navia;Nunoa;635
25-03-2020;Cerro Navia;Pedro Aguirre Cerda;37
25-03-2020;Cerro Navia;Penalolen;103
25-03-2020;Cerro Navia;Providencia;1056
25-03-2020;Cerro Navia;Pudahuel;1162
25-03-2020;Cerro Navia;Puente Alto;98
25-03-2020;Cerro Navia;Quilicura;123
25-03-2020;Cerro Navia;Quinta Normal;975
25-03-2020;Cerro Navia;Recoleta;232
25-03-2020;Cerro Navia;Renca;190
25-03-2020;Cerro Navia;San Bernardo;75
25-03-2020;Cerro Navia;San Joaquin;153
25-03-2020;Cerro Navia;San Miguel;212
25-03-2020;Cerro Navia;San Ramon;34
25-03-2020;Cerro Navia;Santiago;2898
25-03-2020;Cerro Navia;Vitacura;243
25-03-2020;Conchali;Cerrillos;88
25-03-2020;Conchali;Cerro Navia;106
25-03-2020;Conchali;Conchali;2376
25-03-2020;Conchali;El Bosque;41
25-03-2020;Conchali;Estacion Central;345
25-03-2020;Conchali;Huechuraba;327
25-03-2020;Conchali;Independencia;1182
25-03-2020;Conchali;La Cisterna;218
25-03-2020;Conchali;La Florida;191
25-03-2020;Conchali;La Granja;17
25-03-2020;Conchali;La Pintana;26
25-03-2020;Conchali;La Reina;156
25-03-2020;Conchali;Las Condes;643
25-03-2020;Conchali;Lo Barnechea;87
25-03-2020;Conchali;Lo Espejo;34
25-03-2020;Conchali;Lo Prado;191
25-03-2020;Conchali;Macul;85
25-03-2020;Conchali;Maipu;146
25-03-2020;Conchali;Nunoa;652
25-03-2020;Conchali;Pedro Aguirre Cerda;55
25-03-2020;Conchali;Penalolen;152
25-03-2020;Conchali;Providencia;803
25-03-2020;Conchali;Pudahuel;182
25-03-2020;Conchali;Puente Alto;160
25-03-2020;Conchali;Quilicura;1008
25-03-2020;Conchali;Quinta Normal;189
25-03-2020;Conchali;Recoleta;1119
25-03-2020;Conchali;Renca;309
25-03-2020;Conchali;San Bernardo;80
25-03-2020;Conchali;San Joaquin;126
25-03-2020;Conchali;San Miguel;213
25-03-2020;Conchali;San Ramon;55
25-03-2020;Conchali;Santiago;2883
25-03-2020;Conchali;Vitacura;142
25-03-2020;El Bosque;Cerrillos;52
25-03-2020;El Bosque;Cerro Navia;19
25-03-2020;El Bosque;Conchali;61
25-03-2020;El Bosque;El Bosque;832
25-03-2020;El Bosque;Estacion Central;767
25-03-2020;El Bosque;Huechuraba;58
25-03-2020;El Bosque;Independencia;105
25-03-2020;El Bosque;La Cisterna;962
25-03-2020;El Bosque;La Florida;263
25-03-2020;El Bosque;La Granja;32
25-03-2020;El Bosque;La Pintana;269
25-03-2020;El Bosque;La Reina;114
25-03-2020;El Bosque;Las Condes;582
25-03-2020;El Bosque;Lo Barnechea;45
25-03-2020;El Bosque;Lo Espejo;68
25-03-2020;El Bosque;Lo Prado;111
25-03-2020;El Bosque;Macul;77
25-03-2020;El Bosque;Maipu;90
25-03-2020;El Bosque;Nunoa;387
25-03-2020;El Bosque;Pedro Aguirre Cerda;157
25-03-2020;El Bosque;Penalolen;159
25-03-2020;El Bosque;Providencia;809
25-03-2020;El Bosque;Pudahuel;51
25-03-2020;El Bosque;Puente Alto;186
25-03-2020;El Bosque;Quilicura;85
25-03-2020;El Bosque;Quinta Normal;61
25-03-2020;El Bosque;Recoleta;234
25-03-2020;El Bosque;Renca;38
25-03-2020;El Bosque;San Bernardo;994
25-03-2020;El Bosque;San Joaquin;140
25-03-2020;El Bosque;San Miguel;415
25-03-2020;El Bosque;San Ramon;56
25-03-2020;El Bosque;Santiago;1694
25-03-2020;El Bosque;Vitacura;75
25-03-2020;Estacion Central;Cerrillos;487
25-03-2020;Estacion Central;Cerro Navia;374
25-03-2020;Estacion Central;Conchali;320
25-03-2020;Estacion Central;El Bosque;472
25-03-2020;Estacion Central;Estacion Central;4686
25-03-2020;Estacion Central;Huechuraba;159
25-03-2020;Estacion Central;Independencia;448
25-03-2020;Estacion Central;La Cisterna;613
25-03-2020;Estacion Central;La Florida;538
25-03-2020;Estacion Central;La Granja;74
25-03-2020;Estacion Central;La Pintana;173
25-03-2020;Estacion Central;La Reina;303
25-03-2020;Estacion Central;Las Condes;2414
25-03-2020;Estacion Central;Lo Barnechea;204
25-03-2020;Estacion Central;Lo Espejo;418
25-03-2020;Estacion Central;Lo Prado;1718
25-03-2020;Estacion Central;Macul;144
25-03-2020;Estacion Central;Maipu;2180
25-03-2020;Estacion Central;Nunoa;995
25-03-2020;Estacion Central;Pedro Aguirre Cerda;452
25-03-2020;Estacion Central;Penalolen;369
25-03-2020;Estacion Central;Providencia;2822
25-03-2020;Estacion Central;Pudahuel;877
25-03-2020;Estacion Central;Puente Alto;493
25-03-2020;Estacion Central;Quilicura;591
25-03-2020;Estacion Central;Quinta Normal;613
25-03-2020;Estacion Central;Recoleta;1082
25-03-2020;Estacion Central;Renca;309
25-03-2020;Estacion Central;San Bernardo;1652
25-03-2020;Estacion Central;San Joaquin;226
25-03-2020;Estacion Central;San Miguel;584
25-03-2020;Estacion Central;San Ramon;188
25-03-2020;Estacion Central;Santiago;7978
25-03-2020;Estacion Central;Vitacura;314
25-03-2020;Huechuraba;Cerrillos;48
25-03-2020;Huechuraba;Cerro Navia;41
25-03-2020;Huechuraba;Conchali;303
25-03-2020;Huechuraba;El Bosque;46
25-03-2020;Huechuraba;Estacion Central;224
25-03-2020;Huechuraba;Huechuraba;991
25-03-2020;Huechuraba;Independencia;147
25-03-2020;Huechuraba;La Cisterna;162
25-03-2020;Huechuraba;La Florida;126
25-03-2020;Huechuraba;La Granja;13
25-03-2020;Huechuraba;La Pintana;23
25-03-2020;Huechuraba;La Reina;57
25-03-2020;Huechuraba;Las Condes;205
25-03-2020;Huechuraba;Lo Barnechea;34
25-03-2020;Huechuraba;Lo Espejo;22
25-03-2020;Huechuraba;Lo Prado;139
25-03-2020;Huechuraba;Macul;52
25-03-2020;Huechuraba;Maipu;89
25-03-2020;Huechuraba;Nunoa;171
25-03-2020;Huechuraba;Pedro Aguirre Cerda;39
25-03-2020;Huechuraba;Penalolen;66
25-03-2020;Huechuraba;Providencia;316
25-03-2020;Huechuraba;Pudahuel;109
25-03-2020;Huechuraba;Puente Alto;118
25-03-2020;Huechuraba;Quilicura;748
25-03-2020;Huechuraba;Quinta Normal;112
25-03-2020;Huechuraba;Recoleta;725
25-03-2020;Huechuraba;Renca;58
25-03-2020;Huechuraba;San Bernardo;69
25-03-2020;Huechuraba;San Joaquin;39
25-03-2020;Huechuraba;San Miguel;122
25-03-2020;Huechuraba;San Ramon;23
25-03-2020;Huechuraba;Santiago;969
25-03-2020;Huechuraba;Vitacura;69
25-03-2020;Independencia;Cerrillos;117
25-03-2020;Independencia;Cerro Navia;53
25-03-2020;Independencia;Conchali;918
25-03-2020;Independencia;El Bosque;73
25-03-2020;Independencia;Estacion Central;481
25-03-2020;Independencia;Huechuraba;114
25-03-2020;Independencia;Independencia;1107
25-03-2020;Independencia;La Cisterna;351
25-03-2020;Independencia;La Florida;345
25-03-2020;Independencia;La Granja;27
25-03-2020;Independencia;La Pintana;45
25-03-2020;Independencia;La Reina;234
25-03-2020;Independencia;Las Condes;920
25-03-2020;Independencia;Lo Barnechea;95
25-03-2020;Independencia;Lo Espejo;60
25-03-2020;Independencia;Lo Prado;321
25-03-2020;Independencia;Macul;141
25-03-2020;Independencia;Maipu;247
25-03-2020;Independencia;Nunoa;765
25-03-2020;Independencia;Pedro Aguirre Cerda;108
25-03-2020;Independencia;Penalolen;220
25-03-2020;Independencia;Providencia;1004
25-03-2020;Independencia;Pudahuel;277
25-03-2020;Independencia;Puente Alto;302
25-03-2020;Independencia;Quilicura;1146
25-03-2020;Independencia;Quinta Normal;139
25-03-2020;Independencia;Recoleta;676
25-03-2020;Independencia;Renca;366
25-03-2020;Independencia;San Bernardo;123
25-03-2020;Independencia;San Joaquin;135
25-03-2020;Independencia;San Miguel;329
25-03-2020;Independencia;San Ramon;54
25-03-2020;Independencia;Santiago;3266
25-03-2020;Independencia;Vitacura;141
25-03-2020;La Cisterna;Cerrillos;151
25-03-2020;La Cisterna;Cerro Navia;141
25-03-2020;La Cisterna;Conchali;169
25-03-2020;La Cisterna;El Bosque;1343
25-03-2020;La Cisterna;Estacion Central;724
25-03-2020;La Cisterna;Huechuraba;136
25-03-2020;La Cisterna;Independencia;319
25-03-2020;La Cisterna;La Cisterna;2668
25-03-2020;La Cisterna;La Florida;915
25-03-2020;La Cisterna;La Granja;198
25-03-2020;La Cisterna;La Pintana;595
25-03-2020;La Cisterna;La Reina;275
25-03-2020;La Cisterna;Las Condes;1017
25-03-2020;La Cisterna;Lo Barnechea;82
25-03-2020;La Cisterna;Lo Espejo;402
25-03-2020;La Cisterna;Lo Prado;400
25-03-2020;La Cisterna;Macul;170
25-03-2020;La Cisterna;Maipu;220
25-03-2020;La Cisterna;Nunoa;897
25-03-2020;La Cisterna;Pedro Aguirre Cerda;454
25-03-2020;La Cisterna;Penalolen;493
25-03-2020;La Cisterna;Providencia;1567
25-03-2020;La Cisterna;Pudahuel;284
25-03-2020;La Cisterna;Puente Alto;655
25-03-2020;La Cisterna;Quilicura;360
25-03-2020;La Cisterna;Quinta Normal;189
25-03-2020;La Cisterna;Recoleta;1179
25-03-2020;La Cisterna;Renca;131
25-03-2020;La Cisterna;San Bernardo;737
25-03-2020;La Cisterna;San Joaquin;258
25-03-2020;La Cisterna;San Miguel;1723
25-03-2020;La Cisterna;San Ramon;729
25-03-2020;La Cisterna;Santiago;4933
25-03-2020;La Cisterna;Vitacura;144
25-03-2020;La Florida;Cerrillos;171
25-03-2020;La Florida;Cerro Navia;128
25-03-2020;La Florida;Conchali;209
25-03-2020;La Florida;El Bosque;178
25-03-2020;La Florida;Estacion Central;542
25-03-2020;La Florida;Huechuraba;89
25-03-2020;La Florida;Independencia;394
25-03-2020;La Florida;La Cisterna;777
25-03-2020;La Florida;La Florida;8994
25-03-2020;La Florida;La Granja;1007
25-03-2020;La Florida;La Pintana;203
25-03-2020;La Florida;La Reina;671
25-03-2020;La Florida;Las Condes;2335
25-03-2020;La Florida;Lo Barnechea;141
25-03-2020;La Florida;Lo Espejo;117
25-03-2020;La Florida;Lo Prado;480
25-03-2020;La Florida;Macul;1263
25-03-2020;La Florida;Maipu;238
25-03-2020;La Florida;Nunoa;1603
25-03-2020;La Florida;Pedro Aguirre Cerda;203
25-03-2020;La Florida;Penalolen;1149
25-03-2020;La Florida;Providencia;3629
25-03-2020;La Florida;Pudahuel;508
25-03-2020;La Florida;Puente Alto;3498
25-03-2020;La Florida;Quilicura;448
25-03-2020;La Florida;Quinta Normal;329
25-03-2020;La Florida;Recoleta;773
25-03-2020;La Florida;Renca;118
25-03-2020;La Florida;San Bernardo;236
25-03-2020;La Florida;San Joaquin;721
25-03-2020;La Florida;San Miguel;436
25-03-2020;La Florida;San Ramon;421
25-03-2020;La Florida;Santiago;5905
25-03-2020;La Florida;Vitacura;268
25-03-2020;La Granja;Cerrillos;34
25-03-2020;La Granja;Cerro Navia;22
25-03-2020;La Granja;Conchali;34
25-03-2020;La Granja;El Bosque;53
25-03-2020;La Granja;Estacion Central;172
25-03-2020;La Granja;Huechuraba;24
25-03-2020;La Granja;Independencia;49
25-03-2020;La Granja;La Cisterna;338
25-03-2020;La Granja;La Florida;797
25-03-2020;La Granja;La Granja;896
25-03-2020;La Granja;La Pintana;99
25-03-2020;La Granja;La Reina;137
25-03-2020;La Granja;Las Condes;424
25-03-2020;La Granja;Lo Barnechea;45
25-03-2020;La Granja;Lo Espejo;32
25-03-2020;La Granja;Lo Prado;49
25-03-2020;La Granja;Macul;124
25-03-2020;La Granja;Maipu;84
25-03-2020;La Granja;Nunoa;246
25-03-2020;La Granja;Pedro Aguirre Cerda;53
25-03-2020;La Granja;Penalolen;100
25-03-2020;La Granja;Providencia;577
25-03-2020;La Granja;Pudahuel;44
25-03-2020;La Granja;Puente Alto;287
25-03-2020;La Granja;Quilicura;64
25-03-2020;La Granja;Quinta Normal;36
25-03-2020;La Granja;Recoleta;199
25-03-2020;La Granja;Renca;39
25-03-2020;La Granja;San Bernardo;62
25-03-2020;La Granja;San Joaquin;264
25-03-2020;La Granja;San Miguel;143
25-03-2020;La Granja;San Ramon;202
25-03-2020;La Granja;Santiago;1318
25-03-2020;La Granja;Vitacura;92
25-03-2020;La Pintana;Cerrillos;46
25-03-2020;La Pintana;Cerro Navia;20
25-03-2020;La Pintana;Conchali;50
25-03-2020;La Pintana;El Bosque;273
25-03-2020;La Pintana;Estacion Central;296
25-03-2020;La Pintana;Huechuraba;36
25-03-2020;La Pintana;Independencia;63
25-03-2020;La Pintana;La Cisterna;679
25-03-2020;La Pintana;La Florida;394
25-03-2020;La Pintana;La Granja;391
25-03-2020;La Pintana;La Pintana;994
25-03-2020;La Pintana;La Reina;137
25-03-2020;La Pintana;Las Condes;600
25-03-2020;La Pintana;Lo Barnechea;57
25-03-2020;La Pintana;Lo Espejo;37
25-03-2020;La Pintana;Lo Prado;81
25-03-2020;La Pintana;Macul;101
25-03-2020;La Pintana;Maipu;47
25-03-2020;La Pintana;Nunoa;315
25-03-2020;La Pintana;Pedro Aguirre Cerda;68
25-03-2020;La Pintana;Penalolen;182
25-03-2020;La Pintana;Providencia;820
25-03-2020;La Pintana;Pudahuel;39
25-03-2020;La Pintana;Puente Alto;515
25-03-2020;La Pintana;Quilicura;84
25-03-2020;La Pintana;Quinta Normal;61
25-03-2020;La Pintana;Recoleta;242
25-03-2020;La Pintana;Renca;32
25-03-2020;La Pintana;San Bernardo;149
25-03-2020;La Pintana;San Joaquin;245
25-03-2020;La Pintana;San Miguel;295
25-03-2020;La Pintana;San Ramon;129
25-03-2020;La Pintana;Santiago;1579
25-03-2020;La Pintana;Vitacura;144
25-03-2020;La Reina;Cerrillos;104
25-03-2020;La Reina;Cerro Navia;66
25-03-2020;La Reina;Conchali;137
25-03-2020;La Reina;El Bosque;60
25-03-2020;La Reina;Estacion Central;279
25-03-2020;La Reina;Huechuraba;63
25-03-2020;La Reina;Independencia;217
25-03-2020;La Reina;La Cisterna;198
25-03-2020;La Reina;La Florida;503
25-03-2020;La Reina;La Granja;51
25-03-2020;La Reina;La Pintana;53
25-03-2020;La Reina;La Reina;999
25-03-2020;La Reina;Las Condes;618
25-03-2020;La Reina;Lo Barnechea;43
25-03-2020;La Reina;Lo Espejo;64
25-03-2020;La Reina;Lo Prado;233
25-03-2020;La Reina;Macul;124
25-03-2020;La Reina;Maipu;125
25-03-2020;La Reina;Nunoa;1097
25-03-2020;La Reina;Pedro Aguirre Cerda;109
25-03-2020;La Reina;Penalolen;645
25-03-2020;La Reina;Providencia;653
25-03-2020;La Reina;Pudahuel;159
25-03-2020;La Reina;Puente Alto;689
25-03-2020;La Reina;Quilicura;174
25-03-2020;La Reina;Quinta Normal;119
25-03-2020;La Reina;Recoleta;215
25-03-2020;La Reina;Renca;44
25-03-2020;La Reina;San Bernardo;104
25-03-2020;La Reina;San Joaquin;74
25-03-2020;La Reina;San Miguel;132
25-03-2020;La Reina;San Ramon;111
25-03-2020;La Reina;Santiago;1632
25-03-2020;La Reina;Vitacura;72
25-03-2020;Las Condes;Cerrillos;438
25-03-2020;Las Condes;Cerro Navia;669
25-03-2020;Las Condes;Conchali;533
25-03-2020;Las Condes;El Bosque;344
25-03-2020;Las Condes;Estacion Central;2308
25-03-2020;Las Condes;Huechuraba;398
25-03-2020;Las Condes;Independencia;775
25-03-2020;Las Condes;La Cisterna;889
25-03-2020;Las Condes;La Florida;1823
25-03-2020;Las Condes;La Granja;213
25-03-2020;Las Condes;La Pintana;245
25-03-2020;Las Condes;La Reina;466
25-03-2020;Las Condes;Las Condes;6061
25-03-2020;Las Condes;Lo Barnechea;768
25-03-2020;Las Condes;Lo Espejo;336
25-03-2020;Las Condes;Lo Prado;1902
25-03-2020;Las Condes;Macul;397
25-03-2020;Las Condes;Maipu;1082
25-03-2020;Las Condes;Nunoa;1218
